X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-73.986079,40.69329,0,0,170,13.2857959978843,2019/10/15 14:27:43+00,,,,,,,,,,,,,,,,,,,,,
-73.986103,40.693284,0,0,171,11.850615907616,2019/10/15 14:27:47+00,,,,,,,,,,,,,,,,,,,,,
-73.986177,40.6933,0,0,172,9.8092408302409,2019/10/15 14:27:53+00,,,,,,,,,,,,,,,,,,,,,
-73.986053,40.69326,0,0,173,8.91712708593113,2019/10/15 14:27:54+00,,,,,,,,,,,,,,,,,,,,,
-73.986052,40.693285,0,0,174,8.70321127132623,2019/10/15 14:27:57+00,,,,,,,,,,,,,,,,,,,,,
-73.986167,40.693384,0,0,175,8.81739985096599,2019/10/15 14:27:58+00,,,,,,,,,,,,,,,,,,,,,
-73.986158,40.693413,0,0,176,8.90850169724566,2019/10/15 14:27:59+00,,,,,,,,,,,,,,,,,,,,,
-73.986144,40.693439,0,0,177,8.9813831742694,2019/10/15 14:28:00+00,,,,,,,,,,,,,,,,,,,,,
-73.986045,40.693357,0,0,178,9.24796712498875,2019/10/15 14:28:01+00,,,,,,,,,,,,,,,,,,,,,
-73.98599,40.693332,0,0,179,9.46636540219263,2019/10/15 14:28:02+00,,,,,,,,,,,,,,,,,,,,,
-73.985942,40.693301,0,0,180,9.64108402395574,2019/10/15 14:28:03+00,,,,,,,,,,,,,,,,,,,,,
-73.985893,40.69327,0,0,181,9.78085892136622,2019/10/15 14:28:04+00,,,,,,,,,,,,,,,,,,,,,
-73.985845,40.693238,0,0,182,9.89267883929461,2019/10/15 14:28:05+00,,,,,,,,,,,,,,,,,,,,,
-73.985817,40.693762,0,0,183,9.89275646209717,2019/10/15 14:28:16+00,,,,,,,,,,,,,,,,,,,,,
-73.985843,40.693807,0,0,184,14.1617908477783,2019/10/15 14:28:22+00,,,,,,,,,,,,,,,,,,,,,
-73.985853,40.694032,0,0,185,14.1617908477783,2019/10/15 14:28:33+00,,,,,,,,,,,,,,,,,,,,,
-73.985807,40.693829,0,0,186,14.3785352706909,2019/10/15 14:28:33+00,,,,,,,,,,,,,,,,,,,,,
-73.985808,40.693854,0,0,187,14.3785352706909,2019/10/15 14:28:34+00,,,,,,,,,,,,,,,,,,,,,
-73.985805,40.693822,0,0,188,14.466983795166,2019/10/15 14:28:35+00,,,,,,,,,,,,,,,,,,,,,
-73.985828,40.693939,0,0,189,14.5433568954468,2019/10/15 14:28:44+00,,,,,,,,,,,,,,,,,,,,,
-73.985864,40.693745,0,0,190,14.6677656173706,2019/10/15 14:28:50+00,,,,,,,,,,,,,,,,,,,,,
-73.985792,40.693506,0,0,191,15.0534811019897,2019/10/15 14:29:05+00,,,,,,,,,,,,,,,,,,,,,
-73.985783,40.693476,0,0,192,15.2471332550049,2019/10/15 14:29:05+00,,,,,,,,,,,,,,,,,,,,,
-73.985929,40.693441,0,0,193,15.1155710220337,2019/10/15 14:29:12+00,,,,,,,,,,,,,,,,,,,,,
-73.985955,40.693452,0,0,194,15.0368661880493,2019/10/15 14:29:12+00,,,,,,,,,,,,,,,,,,,,,
-73.985934,40.693476,0,0,195,14.8875885009766,2019/10/15 14:29:24+00,,,,,,,,,,,,,,,,,,,,,
-73.985881,40.69344,0,0,196,14.9356641769409,2019/10/15 14:29:29+00,,,,,,,,,,,,,,,,,,,,,
-73.985931,40.693449,0,0,197,14.865083694458,2019/10/15 14:29:33+00,,,,,,,,,,,,,,,,,,,,,
